probIn scale
0.02186215 821.7899
0.02073653 732.901
0.01418974 698.2056
0.02026247 720.3153
0.01794012 736.9781
0.01719208 711.7448
0.02797776 702.5588
0.01408189 710.73
0.02749199 777.6467
0.02093281 755.4096
0.006647103 775.3016
0.01567365 775.5175
0.01140556 785.5125
0.01635116 751.6247
0.02012691 834.3858
0.03714266 874.3125
0.04777352 890.3878
0.03705454 874.8051
0.02933048 895.8072
0.03661867 913.0669
0.02503443 892.466
0.03232181 959.5054
0.04093073 998.8498
0.04019099 984.6681
0.06452814 888.0117
0.04882559 806.3848
0.05849435 813.6941
0.06173126 810.0983
0.04095037 834.7976
0.05867281 775.3381
0.07176157 769.5293
0.1011975 760.551
0.09290503 742.7475
0.07726536 701.0283
0.05052896 759.5709
0.09820706 794.8872
0.06108507 756.2143
0.03293344 748.0704
0.0516834 777.5814
0.0720313 859.7921
0.08044582 870.2161
0.05321066 930.0476
0.02813399 1024.309
0.0432868 1063.949
0.02412705 1074.77
0.005558726 1072.95
0.01460751 985.9663
0.0157267 990.3482
0.01895862 1088.996
0.008774375 1162.115
0.01001963 1124.828
0.02103231 1164.472
0.01462105 1161.214
0.006820194 1123.074
0.002087252 1029.729
0.01085677 1084.604
0.01830727 1112.466
0.01071516 1104.111
0.01534454 1088.812
0.008608986 1102.799
0.01032434 1125.184
0.006366342 1001.285
0.004060751 938.8288
0.01136922 934.3364
0.01858657 950.7692
0.01419954 923.8008
0.02508643 950.5219
0.02891316 1020.438
0.05853424 1036.079
0.07442877 980.2609
0.05824417 975.8563
0.05660124 1031.772
0.06811459 1076.734
0.05720814 1069.272
0.04880684 1137.367
0.05320587 1157.791
0.05625638 1117.654
0.06716741 1188.132
0.06502357 1162.497
0.03422941 1180.73
0.04221277 1147.961
0.04467006 1189.74
0.04464098 1143.513
0.06011255 1070.741
0.0473635 1149.166
0.03389244 1101.387
0.03201141 1197.966
0.01601823 1142.801
0.01298105 1121.439
0.02003677 1086.701
0.01738059 1068.567
0.009571863 1067.327
0.00555228 1147.24
0.005679717 1082.071
0.005223291 1005.011
0.004101232 1070.897
0.008805523 1117.786
0.01476652 1139.01
0.01254134 1081.728
0.01319016 1137.756
0.009745433 1131.539
0.0004469491 1022.163
0.0001138306 996.403
0.006926878 1095.041
0.004646225 1041.58
0.02265844 1007.33
0.04003663 1018.5
0.03455917 958.2174
0.03154624 978.8865
0.005989305 957.3608
0.0007065091 977.4749
0.004237743 1092.104
0.005045751 1171.205
0.01009775 1133.995
0.01395163 1196.69
0.02292281 1169.824
0.008797175 1230.529
0.01889024 1241.215
0.0265056 1130.95
0.04216017 1206.202
0.0486782 1278.99
0.04621121 1296.04
0.03670859 1269.699
0.0190482 1344.038
0.02796803 1391.944
0.00800636 1361.865
0.00763282 1308.651
0.01191104 1359.064
0.01737909 1301.265
0.02283037 1337.359
0.01962383 1271.536
0.02786962 1294.549
0.02178613 1287.681
0.02995987 1300.387
0.03764936 1274.151
0.01883073 1382.562
0.02524057 1319.286
