probIn varB
0.01299277 51.34892
0.01771712 57.64147
0.02295399 60.63514
0.01054128 63.54758
0.02909002 55.47152
0.02645037 58.2629
0.008260233 65.79343
0.00272144 57.01433
0.01097081 57.57901
0.01612937 60.12845
0.01509691 62.85946
0.01499992 69.52115
0.0191705 69.32569
0.001851172 61.4986
0.002336855 66.3775
0.002322258 71.73018
0.001803977 65.5087
0.003537182 70.49453
0.00478651 57.43204
0.0009644615 58.50293
0.009205424 61.41446
0.01766874 65.18658
0.01014501 59.21067
0.01411824 50.59556
0.0118768 45.63775
0.01142315 45.12393
0.005395474 40.45517
0.006171991 41.77939
0.03060276 42.58501
0.01212465 43.6104
0.003589335 45.16781
0.003311866 51.31334
0.003360562 52.273
0.004077166 47.64377
0.004617873 41.14596
0.01169435 44.29847
0.01289776 38.66357
0.01311673 37.92475
0.02346742 40.19523
0.02166771 38.28575
0.02670972 36.0236
0.02323377 35.86357
0.01391904 45.7296
0.02736969 36.13475
0.01242002 34.73588
0.005865969 38.89285
0.009989938 42.56479
0.01445526 42.99387
0.009156872 42.11824
0.01395169 38.94344
0.0148322 34.97433
0.02276329 35.6148
0.04153979 36.39167
0.0278528 32.41483
0.01396195 33.66947
0.03014458 42.64215
0.03597137 38.86368
0.03049023 43.66543
0.04267936 40.88222
0.02903764 43.70669
0.01847341 44.93632
0.00951552 43.67568
0.01143609 48.6067
0.01516799 57.02418
0.01836943 51.34114
0.0165019 50.82327
0.01520176 50.66319
0.02102721 51.02439
0.02526356 51.74138
0.03024915 48.16395
0.01178901 55.82381
0.01029408 42.26892
0.007089834 40.72392
0.002968531 47.02228
0.01747175 42.504
0.007199584 41.44712
0.0171739 38.36336
0.01606556 36.15018
0.01273429 37.16257
0.01346719 36.40657
0.01525736 34.12384
0.04296322 34.26552
0.0585479 31.9932
0.04507648 24.66555
0.03273059 26.95338
0.03671665 29.63079
0.03606518 34.12452
0.01665683 37.60924
0.02061296 42.31176
0.01771351 42.4631
0.02621937 40.68199
0.01417261 40.03587
0.01436118 36.97978
0.01920019 36.43569
0.0129502 31.1119
0.03615791 28.18252
0.04686008 28.73757
0.03531913 22.6353
0.03552638 21.98014
0.007597812 19.34481
0.007497 20.85525
0.007254261 24.79592
0.01164598 28.05781
0.01056537 31.81716
0.0108316 33.51425
